what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585502088
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585507990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585575504
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1458585580747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585580756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585582546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585582860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585649183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585656923
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1458585663985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585663998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585666039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585666393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585675579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585682338
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1458585686856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585686866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585689272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585689582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585697706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585706549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585710051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585714302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585717226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585717543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585720882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585733738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1458585773000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585780194
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1458585785011
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1458585790714
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1458585795741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585797942
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585813892
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585829896
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585855182
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585868223
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1458585883450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585883459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585885382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585885698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458585939932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1458585949309
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458585958707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458585985659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458586010086
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1458586016521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1458586018147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1458586026737
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1458586028875
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1458586048003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586048013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586049969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586050299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586061396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1458586062149
